Time,J
0.3333333333333333,-1.8199606
0.33433433433433435,-1.8179243
0.3353353353353353,-1.815903
0.3363363363363363,-1.8139027
0.33733733733733734,-1.8119185
0.3383383383383383,-1.8099463
0.33933933933933935,-1.8079851
0.34034034034034033,-1.806038
0.34134134134134136,-1.8041133
0.34234234234234234,-1.8021973
0.3433433433433433,-1.8002981
0.34434434434434436,-1.7984004
0.34534534534534533,-1.7965161
0.34634634634634637,-1.7946646
0.34734734734734735,-1.7928096
0.3483483483483483,-1.7909819
0.34934934934934936,-1.789152
0.35035035035035034,-1.7873474
0.35135135135135137,-1.78555
0.35235235235235235,-1.7837605
0.3533533533533533,-1.7819877
0.35435435435435436,-1.7802209
0.35535535535535534,-1.7784765
0.3563563563563564,-1.7767345
0.35735735735735735,-1.7750056
0.35835835835835833,-1.7732918
0.35935935935935936,-1.771588
0.36036036036036034,-1.7699006
0.3613613613613614,-1.7682227
0.36236236236236236,-1.766553
0.36336336336336333,-1.7648922
0.36436436436436437,-1.7632443
0.36536536536536535,-1.7616172
0.3663663663663664,-1.7599856
0.36736736736736736,-1.7583672
0.3683683683683684,-1.756765
0.36936936936936937,-1.7551694
0.37037037037037035,-1.7535783
0.3713713713713714,-1.7520024
0.37237237237237236,-1.7504362
0.3733733733733734,-1.7488837
0.3743743743743744,-1.7473361
0.37537537537537535,-1.7458016
0.3763763763763764,-1.7442701
0.37737737737737737,-1.7427526
0.3783783783783784,-1.7412443
0.3793793793793794,-1.7397509
0.38038038038038036,-1.738257
0.3813813813813814,-1.7367785
0.38238238238238237,-1.7353054
0.3833833833833834,-1.7338316
0.3843843843843844,-1.7323822
0.38538538538538536,-1.730934
0.3863863863863864,-1.7294953
0.38738738738738737,-1.7280601
0.3883883883883884,-1.7266375
0.3893893893893894,-1.7252262
0.39039039039039036,-1.7238206
0.3913913913913914,-1.7224218
0.3923923923923924,-1.7210354
0.3933933933933934,-1.7196493
0.3943943943943944,-1.7182819
0.39539539539539537,-1.7169186
0.3963963963963964,-1.7155534
0.3973973973973974,-1.7141985
0.3983983983983984,-1.712859
0.3993993993993994,-1.7115277
0.40040040040040037,-1.7101939
0.4014014014014014,-1.7088753
0.4024024024024024,-1.7075692
0.4034034034034034,-1.7062547
0.4044044044044044,-1.7049577
0.40540540540540543,-1.7036629
0.4064064064064064,-1.7023776
0.4074074074074074,-1.7010974
0.4084084084084084,-1.699832
0.4094094094094094,-1.6985576
0.41041041041041043,-1.6973045
0.4114114114114114,-1.696053
0.4124124124124124,-1.694809
0.4134134134134134,-1.693569
0.4144144144144144,-1.6923376
0.41541541541541543,-1.6911128
0.4164164164164164,-1.6899011
0.4174174174174174,-1.6886812
0.4184184184184184,-1.6874777
0.4194194194194194,-1.6862783
0.42042042042042044,-1.6850867
0.4214214214214214,-1.6838907
0.4224224224224224,-1.6827096
0.42342342342342343,-1.681528
0.4244244244244244,-1.6803606
0.42542542542542544,-1.6791936
0.4264264264264264,-1.6780307
0.4274274274274274,-1.6768829
0.42842842842842843,-1.6757306
0.4294294294294294,-1.674598
0.43043043043043044,-1.6734515
0.4314314314314314,-1.6723278
0.43243243243243246,-1.6711973
0.43343343343343343,-1.6700732
0.4344344344344344,-1.668965
0.43543543543543545,-1.6678531
0.4364364364364364,-1.6667546
0.43743743743743746,-1.665652
0.43843843843843844,-1.6645579
0.4394394394394394,-1.6634651
0.44044044044044045,-1.6623876
0.44144144144144143,-1.6613109
0.44244244244244246,-1.660232
0.44344344344344344,-1.6591697
0.4444444444444444,-1.658098
0.44544544544544545,-1.6570437
0.44644644644644643,-1.6559901
0.44744744744744747,-1.6549426
0.44844844844844844,-1.6539004
0.4494494494494494,-1.6528603
0.45045045045045046,-1.6518272
0.45145145145145144,-1.6507927
0.45245245245245247,-1.6497736
0.45345345345345345,-1.6487527
0.4544544544544544,-1.6477449
0.45545545545545546,-1.6467245
0.45645645645645644,-1.645715
0.4574574574574575,-1.6447178
0.45845845845845845,-1.6437181
0.45945945945945943,-1.6427234
0.46046046046046046,-1.6417265
0.46146146146146144,-1.6407505
0.4624624624624625,-1.6397697
0.46346346346346345,-1.6387902
0.46446446446446443,-1.6378207
0.46546546546546547,-1.6368521
0.46646646646646645,-1.6358906
0.4674674674674675,-1.6349314
0.46846846846846846,-1.633977
0.4694694694694695,-1.6330214
0.47047047047047047,-1.6320678
0.47147147147147145,-1.6311352
0.4724724724724725,-1.6301922
0.47347347347347346,-1.629253
0.4744744744744745,-1.6283214
0.4754754754754755,-1.6273957
0.47647647647647645,-1.6264695
0.4774774774774775,-1.6255566
0.47847847847847846,-1.6246419
0.4794794794794795,-1.6237239
0.4804804804804805,-1.6228099
0.48148148148148145,-1.6219054
0.4824824824824825,-1.6210063
0.48348348348348347,-1.6201155
0.4844844844844845,-1.619213
0.4854854854854855,-1.6183298
0.48648648648648646,-1.6174387
0.4874874874874875,-1.6165589
0.48848848848848847,-1.61568
0.4894894894894895,-1.6148055
0.4904904904904905,-1.613931
0.49149149149149146,-1.6130563
0.4924924924924925,-1.6121948
0.4934934934934935,-1.6113309
0.4944944944944945,-1.6104693
0.4954954954954955,-1.609612
0.4964964964964965,-1.6087595
0.4974974974974975,-1.6079142
0.4984984984984985,-1.607068
0.4994994994994995,-1.6062293
0.5005005005005005,-1.6053904
0.5015015015015015,-1.604549
0.5025025025025025,-1.6037139
0.5035035035035035,-1.6028851
0.5045045045045045,-1.6020559
0.5055055055055055,-1.6012375
0.5065065065065065,-1.6004136
0.5075075075075075,-1.5995928
0.5085085085085085,-1.5987828
0.5095095095095095,-1.5979695
0.5105105105105106,-1.5971619
0.5115115115115115,-1.5963596
0.5125125125125125,-1.5955505
0.5135135135135135,-1.5947526
0.5145145145145145,-1.5939649
0.5155155155155156,-1.5931715
0.5165165165165165,-1.5923773
0.5175175175175175,-1.5915935
0.5185185185185185,-1.5908066
0.5195195195195195,-1.5900246
0.5205205205205206,-1.5892481
0.5215215215215215,-1.5884674
0.5225225225225225,-1.5876977
0.5235235235235235,-1.5869267
0.5245245245245245,-1.5861555
0.5255255255255256,-1.5853868
0.5265265265265265,-1.5846262
0.5275275275275275,-1.5838662
0.5285285285285285,-1.5831119
0.5295295295295295,-1.5823569
0.5305305305305306,-1.5816092
0.5315315315315315,-1.5808638
0.5325325325325325,-1.5801183
