Potential,Flux
10.0,-0.00240165
9.95995995995996,-0.0022825599
9.91991991991992,-0.0022031665
9.87987987987988,-0.002113849
9.83983983983984,-0.0020146072
9.7997997997998,-0.0019153655
9.75975975975976,-0.0018756688
9.71971971971972,-0.001716882
9.67967967967968,-0.0017069578
9.63963963963964,-0.0015779436
9.5995995995996,-0.0015084743
9.55955955955956,-0.0014390051
9.51951951951952,-0.0014092326
9.47947947947948,-0.0013397634
9.43943943943944,-0.0011909008
9.3993993993994,-0.0012107491
9.35935935935936,-0.0011710525
9.31931931931932,-0.0011214316
9.27927927927928,-0.0011412799
9.23923923923924,-0.0010618865
9.1991991991992,-0.0010817349
9.15915915915916,-0.0009824932
9.11911911911912,-0.0010221899
9.07907907907908,-0.000972569
9.03903903903904,-0.00091302395
8.998998998999,-0.00091302395
8.95895895895896,-0.0009626448
8.91891891891892,-0.00091302395
8.87887887887888,-0.0009030998
8.83883883883884,-0.0009626448
8.7987987987988,-0.0009328723
8.75875875875876,-0.0009626448
8.71871871871872,-0.0009824932
8.67867867867868,-0.0010023415
8.63863863863864,-0.0010023415
8.598598598598599,-0.0010420382
8.558558558558559,-0.0010718107
8.518518518518519,-0.0011412799
8.478478478478479,-0.0011710525
8.438438438438439,-0.0012305975
8.398398398398399,-0.001319915
8.358358358358359,-0.0013993084
8.318318318318319,-0.0014191568
8.278278278278279,-0.0014985502
8.238238238238239,-0.0016077161
8.198198198198199,-0.0016970336
8.158158158158159,-0.001716882
8.118118118118119,-0.0018260479
8.078078078078079,-0.0019252896
8.038038038038039,-0.002004683
7.997997997997999,-0.0021039248
7.957957957957958,-0.002173394
7.917917917917918,-0.0023619533
7.877877877877878,-0.002461195
7.837837837837838,-0.0025604367
7.797797797797798,-0.0027291477
7.757757757757758,-0.0028879344
7.717717717717718,-0.0030169487
7.677677677677678,-0.0031856596
7.637637637637638,-0.003384143
7.597597597597598,-0.0035032332
7.5575575575575575,-0.00366202
7.5175175175175175,-0.003890276
7.4774774774774775,-0.0040391386
7.4374374374374375,-0.004297167
7.397397397397397,-0.0044361055
7.357357357357357,-0.0046643615
7.317317317317317,-0.004912466
7.277277277277277,-0.0050811768
7.237237237237237,-0.005319357
7.197197197197197,-0.005607158
7.157157157157157,-0.0058552623
7.117117117117117,-0.006133139
7.077077077077076,-0.0064308643
7.037037037037037,-0.0066690445
6.996996996996997,-0.006927073
6.956956956956956,-0.0072942674
6.916916916916917,-0.007552296
6.876876876876876,-0.007959187
6.836836836836837,-0.008286685
6.796796796796797,-0.008624107
6.756756756756756,-0.008981377
6.716716716716717,-0.009318799
6.676676676676676,-0.009785235
6.636636636636637,-0.010152429
6.596596596596597,-0.010579169
6.556556556556556,-0.011095226
6.516516516516517,-0.011482269
6.476476476476476,-0.011948705
6.436436436436436,-0.012454838
6.396396396396397,-0.012970895
6.356356356356356,-0.013496876
6.316316316316316,-0.013973236
6.276276276276276,-0.0145686865
